match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,P1TurningPoint,P2TurningPoint,source_file,ServingTo,ServeNumber,WinnerType,WinnerShotType,P1DistanceRun,P2DistanceRun,RallyCount,ServeWidth,ServeDepth,ReturnDepth,prob_p1_match_mc,prob_p2_match_mc
2019-wimbledon-1701,1:33:48,3.0,1.0,1.0,0,3.0,0,138,2.0,2.0,140.0,,0,30,76.0,135.0,63.0,75.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010.0,87.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,B,6.68,7.781,3.0,BW,NCTL,ND,0.359375,0.640625
2019-wimbledon-1701,1:34:20,3.0,1.0,1.0,0,3.0,0,139,2.0,2.0,193.0,,0,40,76.0,138.0,63.0,76.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,22410.0,120.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,B,5.896,8.961,3.0,BW,CTL,,0.46875,0.53125
2019-wimbledon-1701,1:34:40,3.0,1.0,2.0,0,3.0,2,140,2.0,2.0,196.0,,0,0,76.0,143.0,63.0,77.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21512.0,122.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,F,17.912,13.206,5.0,B,NCTL,ND,0.390625,0.609375
2019-wimbledon-1701,1:36:20,3.0,1.0,2.0,0,4.0,0,141,1.0,1.0,167.0,,15,0,77.0,141.0,64.0,77.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020.0,104.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,39.273,47.579,13.0,BW,NCTL,ND,0.40625,0.59375
2019-wimbledon-1701,1:37:16,3.0,1.0,2.0,0,4.0,0,142,1.0,1.0,151.0,,30,0,78.0,139.0,65.0,77.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020.0,94.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,23.624,26.583,9.0,BC,NCTL,ND,0.421875,0.578125
2019-wimbledon-1701,1:38:07,3.0,1.0,2.0,0,4.0,0,143,2.0,1.0,0.0,,30,15,74.0,140.0,65.0,78.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000.0,0.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,0.0,0,0,0.697,0.942,0.0,B,CTL,ND,0.40625,0.59375
2019-wimbledon-1701,1:38:46,3.0,1.0,2.0,0,4.0,0,144,1.0,1.0,168.0,,40,15,76.0,139.0,66.0,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030.0,105.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,62.977,59.41,21.0,BC,CTL,ND,0.375,0.625
2019-wimbledon-1701,1:39:58,3.0,2.0,2.0,0,4.0,1,145,1.0,1.0,188.0,,0,0,81.0,139.0,67.0,78.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,12012.0,117.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,B,26.358,22.127,7.0,W,CTL,D,0.40625,0.59375
2019-wimbledon-1701,1:40:39,3.0,2.0,2.0,0,5.0,0,146,2.0,2.0,172.0,,0,15,80.0,141.0,67.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030.0,107.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,4.761,2.58,1.0,W,CTL,D,0.421875,0.578125
2019-wimbledon-1701,1:41:11,3.0,2.0,2.0,0,5.0,0,147,1.0,2.0,189.0,,15,15,82.0,140.0,68.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030.0,118.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,9.741,11.82,4.0,BW,NCTL,D,0.46875,0.53125
2019-wimbledon-1701,1:41:49,3.0,2.0,2.0,0,5.0,0,148,2.0,2.0,159.0,,15,30,81.0,142.0,68.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030.0,99.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,4.042,2.032,1.0,W,CTL,,0.390625,0.609375
2019-wimbledon-1701,1:42:10,3.0,2.0,2.0,0,5.0,0,149,2.0,2.0,191.0,,15,40,81.0,145.0,68.0,81.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21410.0,119.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,F,4.166,8.0,3.0,W,CTL,,0.40625,0.59375
2019-wimbledon-1701,1:42:32,3.0,2.0,3.0,0,5.0,2,150,2.0,2.0,199.0,,0,0,80.0,149.0,68.0,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12032.0,124.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,3.734,3.566,1.0,C,NCTL,ND,0.5,0.5
2019-wimbledon-1701,1:44:12,3.0,2.0,3.0,0,6.0,0,151,2.0,1.0,168.0,,0,15,79.0,151.0,68.0,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030.0,105.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,11.886,11.786,4.0,BW,NCTL,ND,0.34375,0.65625
2019-wimbledon-1701,1:44:53,3.0,2.0,3.0,0,6.0,0,152,1.0,1.0,189.0,,15,15,82.0,151.0,69.0,83.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11410.0,118.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,F,25.821,33.081,9.0,C,CTL,ND,0.546875,0.453125
2019-wimbledon-1701,1:45:32,3.0,2.0,3.0,0,6.0,0,153,1.0,1.0,185.0,,30,15,84.0,150.0,70.0,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030.0,115.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,2.885,3.367,1.0,B,CTL,ND,0.453125,0.546875
2019-wimbledon-1701,1:45:54,3.0,2.0,3.0,0,6.0,0,154,1.0,1.0,191.0,,40,15,87.0,150.0,71.0,83.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010.0,119.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,F,10.823,11.838,5.0,W,NCTL,D,0.34375,0.65625
2019-wimbledon-1701,1:46:21,3.0,3.0,3.0,0,6.0,1,155,1.0,1.0,194.0,,0,0,91.0,149.0,72.0,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21032.0,121.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,18.114,16.611,7.0,BW,CTL,D,0.484375,0.515625
2019-wimbledon-1701,1:47:01,3.0,3.0,3.0,0,7.0,0,156,2.0,2.0,168.0,,0,15,91.0,152.0,72.0,84.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21510.0,105.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,F,18.93,11.924,5.0,W,CTL,D,0.34375,0.65625
2019-wimbledon-1701,1:47:25,3.0,3.0,3.0,0,7.0,0,157,2.0,2.0,154.0,,0,30,90.0,154.0,72.0,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030.0,96.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,3.402,3.075,1.0,W,NCTL,D,0.34375,0.65625
2019-wimbledon-1701,1:48:01,3.0,3.0,3.0,0,7.0,0,158,2.0,2.0,160.0,,0,40,89.0,156.0,72.0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030.0,100.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,3.492,2.114,1.0,W,CTL,,0.453125,0.546875
2019-wimbledon-1701,1:48:20,3.0,3.0,4.0,0,7.0,2,159,2.0,2.0,193.0,,0,0,89.0,162.0,72.0,87.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23002.0,120.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,0.688,1.273,1.0,C,NCTL,,0.5625,0.4375
2019-wimbledon-1701,1:49:56,3.0,3.0,4.0,0,8.0,0,160,1.0,1.0,196.0,,15,0,92.0,162.0,73.0,87.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,14000.0,122.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,S,0,1.72,2.16,1.0,C,NCTL,ND,0.3125,0.6875
2019-wimbledon-1701,1:50:16,3.0,3.0,4.0,0,8.0,0,161,1.0,1.0,189.0,,30,0,94.0,161.0,74.0,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030.0,118.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,11.202,11.742,3.0,C,NCTL,ND,0.28125,0.71875
2019-wimbledon-1701,1:50:43,3.0,3.0,4.0,0,8.0,0,162,1.0,1.0,188.0,,40,0,97.0,161.0,75.0,87.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010.0,117.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,F,6.573,7.797,3.0,C,NCTL,ND,0.421875,0.578125
2019-wimbledon-1701,1:51:07,3.0,3.0,4.0,0,8.0,0,163,2.0,1.0,152.0,,40,15,95.0,162.0,75.0,88.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020.0,95.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,5.905,6.69,2.0,B,NCTL,ND,0.4375,0.5625
2019-wimbledon-1701,1:51:43,3.0,4.0,4.0,0,8.0,1,164,1.0,1.0,151.0,,0,0,98.0,160.0,76.0,88.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21022.0,94.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,12.585,19.43,5.0,B,NCTL,D,0.453125,0.546875
2019-wimbledon-1701,1:52:32,3.0,4.0,4.0,0,9.0,0,165,1.0,2.0,152.0,,15,0,99.0,158.0,77.0,88.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020.0,95.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,5.064,3.615,2.0,B,NCTL,D,0.40625,0.59375
2019-wimbledon-1701,1:53:01,3.0,4.0,4.0,0,9.0,0,166,2.0,2.0,188.0,,15,15,99.0,162.0,77.0,89.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000.0,117.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,1.764,1.591,1.0,C,CTL,,0.484375,0.515625
2019-wimbledon-1701,1:53:19,3.0,4.0,4.0,0,9.0,0,167,1.0,2.0,146.0,,30,15,101.0,161.0,78.0,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030.0,91.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,18.57,16.369,6.0,C,NCTL,ND,0.46875,0.53125
2019-wimbledon-1701,1:53:58,3.0,4.0,4.0,0,9.0,0,168,2.0,2.0,197.0,,30,30,100.0,163.0,78.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030.0,123.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,4.721,2.976,1.0,C,CTL,ND,0.625,0.375
2019-wimbledon-1701,1:54:19,3.0,4.0,4.0,0,9.0,0,169,2.0,2.0,175.0,,30,40,99.0,165.0,78.0,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030.0,109.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,8.769,6.548,1.0,W,CTL,D,0.546875,0.453125
2019-wimbledon-1701,1:54:39,3.0,4.0,5.0,0,9.0,2,170,2.0,2.0,143.0,,0,0,97.0,168.0,78.0,92.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12022.0,89.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,3.342,4.17,1.0,B,NCTL,D,0.328125,0.671875
2019-wimbledon-1701,1:56:29,3.0,4.0,5.0,0,10.0,0,171,2.0,1.0,175.0,,0,15,95.0,169.0,78.0,93.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020.0,109.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,4.618,10.538,2.0,W,NCTL,ND,0.328125,0.671875
2019-wimbledon-1701,1:56:54,3.0,4.0,5.0,0,10.0,0,172,1.0,1.0,185.0,,15,15,97.0,168.0,79.0,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030.0,115.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,2.488,3.005,1.0,W,NCTL,,0.390625,0.609375
2019-wimbledon-1701,1:57:18,3.0,4.0,5.0,0,10.0,0,173,2.0,1.0,177.0,,15,30,95.0,169.0,79.0,94.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020.0,110.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,12.014,17.226,4.0,W,CTL,D,0.390625,0.609375
2019-wimbledon-1701,1:57:57,3.0,4.0,5.0,0,10.0,0,174,1.0,1.0,191.0,,30,30,97.0,168.0,80.0,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030.0,119.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,1.797,3.346,1.0,B,NCTL,ND,0.34375,0.65625
2019-wimbledon-1701,1:58:24,3.0,4.0,5.0,0,10.0,0,175,2.0,1.0,181.0,,30,40,97.0,171.0,80.0,95.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,22410.0,113.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,B,49.685,49.093,16.0,W,CTL,D,0.296875,0.703125
2019-wimbledon-1701,1:59:23,3.0,4.0,5.0,0,10.0,0,176,1.0,1.0,191.0,,40,40,99.0,170.0,81.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,22030.0,119.0,0,1,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,3.244,3.799,1.0,W,CTL,ND,0.328125,0.671875
2019-wimbledon-1701,1:59:51,3.0,4.0,5.0,0,10.0,0,177,1.0,1.0,188.0,,AD,40,101.0,169.0,82.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030.0,117.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,2.157,2.042,1.0,B,NCTL,ND,0.3125,0.6875
2019-wimbledon-1701,2:00:17,3.0,5.0,5.0,0,10.0,1,178,1.0,1.0,162.0,,0,0,104.0,167.0,83.0,95.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21022.0,101.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,13.49,15.915,5.0,C,NCTL,D,0.390625,0.609375
2019-wimbledon-1701,2:01:10,3.0,5.0,5.0,0,11.0,0,179,2.0,2.0,177.0,,0,15,103.0,169.0,83.0,96.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,12030.0,110.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,15.309,11.89,3.0,W,CTL,D,0.421875,0.578125
2019-wimbledon-1701,2:01:34,3.0,5.0,5.0,0,11.0,0,180,2.0,2.0,189.0,,0,30,102.0,171.0,83.0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030.0,118.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,9.612,8.342,3.0,C,NCTL,D,0.453125,0.546875
2019-wimbledon-1701,2:01:56,3.0,5.0,5.0,0,11.0,0,181,2.0,2.0,194.0,,0,40,100.0,172.0,83.0,98.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020.0,121.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,9.81,6.09,3.0,W,CTL,D,0.421875,0.578125
2019-wimbledon-1701,2:02:19,3.0,5.0,6.0,0,11.0,2,182,2.0,2.0,170.0,,0,0,99.0,176.0,83.0,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12032.0,106.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,3.052,2.575,1.0,BW,NCTL,ND,0.390625,0.609375
2019-wimbledon-1701,2:03:53,3.0,5.0,6.0,0,12.0,0,183,2.0,1.0,180.0,,0,15,99.0,179.0,83.0,100.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,22010.0,112.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,B,69.941,72.227,26.0,W,CTL,D,0.21875,0.78125
2019-wimbledon-1701,2:05:02,3.0,5.0,6.0,0,12.0,0,184,1.0,1.0,164.0,,15,15,102.0,179.0,84.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010.0,102.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,B,10.251,19.126,5.0,C,NCTL,ND,0.359375,0.640625
2019-wimbledon-1701,2:05:52,3.0,5.0,6.0,0,12.0,0,185,1.0,1.0,181.0,,30,15,104.0,178.0,85.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030.0,113.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,2.651,4.459,1.0,W,CTL,D,0.40625,0.59375
2019-wimbledon-1701,2:06:17,3.0,5.0,6.0,0,12.0,0,186,1.0,1.0,189.0,,40,15,107.0,178.0,86.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010.0,118.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,F,4.944,6.343,3.0,C,NCTL,ND,0.296875,0.703125
2019-wimbledon-1701,2:06:43,3.0,6.0,6.0,0,12.0,1,187,1.0,1.0,162.0,,0,0,110.0,176.0,87.0,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22022.0,101.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,14.781,16.051,5.0,B,NCTL,ND,0.40625,0.59375
2019-wimbledon-1701,2:07:34,3.0,6.0,6.0,0,13.0,0,188,1.0,2.0,188.0,,1,0,111.0,174.0,88.0,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020.0,117.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,17.039,11.183,4.0,BW,NCTL,D,0.328125,0.671875
2019-wimbledon-1701,2:08:28,3.0,6.0,6.0,0,13.0,0,189,1.0,1.0,194.0,,2,0,113.0,173.0,89.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030.0,121.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,7.699,7.342,1.0,C,NCTL,D,0.4375,0.5625
2019-wimbledon-1701,2:08:58,3.0,6.0,6.0,0,13.0,0,190,1.0,1.0,196.0,,3,0,114.0,171.0,90.0,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020.0,122.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,34.8,32.761,13.0,C,NCTL,ND,0.328125,0.671875
2019-wimbledon-1701,2:09:46,3.0,6.0,6.0,0,13.0,0,191,2.0,2.0,197.0,,3,1,113.0,173.0,90.0,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030.0,123.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,4.989,2.857,1.0,C,CTL,,0.359375,0.640625
2019-wimbledon-1701,2:10:17,3.0,6.0,6.0,0,13.0,0,192,1.0,2.0,149.0,,4,1,114.0,171.0,91.0,101.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020.0,93.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,6.755,4.994,2.0,C,NCTL,ND,0.390625,0.609375
2019-wimbledon-1701,2:11:04,3.0,6.0,6.0,0,13.0,0,193,1.0,1.0,193.0,,5,1,116.0,170.0,92.0,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030.0,120.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,72.247,84.226,23.0,B,NCTL,D,0.515625,0.484375
2019-wimbledon-1701,2:12:34,3.0,6.0,6.0,0,13.0,0,194,2.0,1.0,186.0,,5,2,115.0,172.0,92.0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030.0,116.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,20.134,22.149,6.0,W,NCTL,D,0.390625,0.609375
2019-wimbledon-1701,2:13:23,3.0,6.0,6.0,0,13.0,0,195,2.0,2.0,197.0,,5,3,115.0,175.0,92.0,103.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21410.0,123.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,F,6.357,7.54,3.0,C,NCTL,,0.359375,0.640625
2019-wimbledon-1701,2:13:50,3.0,6.0,6.0,0,13.0,0,196,2.0,2.0,197.0,,5,4,115.0,179.0,92.0,104.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000.0,123.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,0.853,1.219,1.0,C,NCTL,,0.421875,0.578125
2019-wimbledon-1701,2:14:28,3.0,6.0,6.0,0,13.0,0,197,1.0,1.0,128.0,,6,4,116.0,177.0,93.0,104.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020.0,80.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,15.377,10.872,3.0,B,NCTL,D,0.390625,0.609375
2019-wimbledon-1701,2:15:24,3.0,7.0,6.0,1,13.0,1,198,1.0,1.0,196.0,,0,0,123.0,173.0,94.0,104.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,21033.0,122.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,16.349,19.134,5.0,C,NCTL,ND,0.578125,0.421875
2019-wimbledon-1701,2:20:29,4.0,0.0,0.0,0,1.0,0,199,1.0,1.0,183.0,,15,0,125.0,172.0,95.0,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030.0,114.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,1.53,2.15,1.0,W,CTL,,0.234375,0.765625
2019-wimbledon-1701,2:20:48,4.0,0.0,0.0,0,1.0,0,200,1.0,1.0,177.0,,30,0,128.0,172.0,96.0,104.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010.0,110.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,F,6.389,7.503,3.0,BC,CTL,ND,0.28125,0.71875
2019-wimbledon-1701,2:21:23,4.0,0.0,0.0,0,1.0,0,201,2.0,1.0,149.0,,30,15,128.0,175.0,96.0,105.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010.0,93.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,F,14.747,16.424,6.0,B,NCTL,D,0.21875,0.78125
2019-wimbledon-1701,2:22:02,4.0,0.0,0.0,0,1.0,0,202,1.0,1.0,189.0,,40,15,130.0,174.0,97.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030.0,118.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,1.833,2.591,1.0,B,NCTL,,0.296875,0.703125
2019-wimbledon-1701,2:22:20,4.0,1.0,0.0,0,1.0,1,203,1.0,1.0,181.0,,0,0,133.0,172.0,98.0,105.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21022.0,113.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,14.238,14.579,5.0,BW,CTL,D,0.40625,0.59375
2019-wimbledon-1701,2:23:13,4.0,1.0,0.0,0,2.0,0,204,1.0,2.0,154.0,,15,0,136.0,172.0,99.0,105.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010.0,96.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,B,17.974,14.825,6.0,BW,NCTL,ND,0.46875,0.53125
2019-wimbledon-1701,2:23:49,4.0,1.0,0.0,0,2.0,0,205,2.0,2.0,165.0,,15,15,135.0,174.0,99.0,106.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,11030.0,103.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,18.761,14.073,5.0,BC,NCTL,ND,0.421875,0.578125
2019-wimbledon-1701,2:24:23,4.0,1.0,0.0,0,2.0,0,206,1.0,2.0,164.0,,30,15,136.0,172.0,100.0,106.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020.0,102.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,20.295,18.112,6.0,BW,NCTL,D,0.46875,0.53125
2019-wimbledon-1701,2:25:01,4.0,1.0,0.0,0,2.0,0,207,2.0,2.0,194.0,,30,30,136.0,175.0,100.0,107.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21410.0,121.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,F,8.035,7.653,3.0,C,CTL,,0.53125,0.46875
